,GRID_CODE1-zoom,GRID_CODE-youtube,GRID_CODE-twitter,GRID_CODE-poi,GRID_CODE-flickr,GRID_CODE-email,GRID_CODE-company,Cluster_int
2590,12157835.0,0.0,1333970.5,2456638.5,0.0,694509.75,0.0,0
2591,16077041.0,0.0,6470184.0,2448382.5,0.0,0.0,0.0,0
2592,11661245.0,0.0,13099479.0,213385.27,0.0,391737.63,0.0,0
2593,4329202.0,0.0,11094424.0,821113.75,0.0,789372.88,561190.44,0
2594,585532.56,0.0,4086956.5,3767661.0,0.0,371.23,3732202.75,0
2595,4253938.0,0.0,2829241.5,12262346.0,0.0,1935767.25,12392828.0,0
2596,5956092.5,0.0,8917156.0,23884312.0,1764451.63,2807646.5,25548430.0,0
2597,3102733.5,0.0,8116073.0,23992276.0,5593023.5,2684130.0,28478700.0,0
2598,1582102.13,0.0,1079555.0,14771104.0,5138243.5,6187548.5,16591715.0,0
2599,767838.38,0.0,4146555.75,6338681.5,1068665.38,7058418.0,3314364.5,0
2600,0.0,0.0,6789641.0,681804.88,0.0,8340938.5,7142.41,0
2601,0.0,0.0,3385541.25,1953541.75,0.0,8100712.0,522127.19,0
2602,0.0,0.0,3170874.0,4167133.5,0.0,3548386.75,2785368.5,0
2603,0.0,0.0,5343634.5,3371683.5,0.0,2358508.5,3035667.75,0
2604,868228.0,0.0,2641535.0,699990.13,0.0,2281683.5,927390.31,0
2605,767601.56,0.0,72684.55,0.0,0.0,802711.75,0.0,0
2606,0.0,0.0,0.0,0.0,0.0,4405751.5,0.0,0
2607,0.0,0.0,4795286.0,0.0,0.0,7874118.5,0.0,0
2608,1919070.0,0.0,13960055.0,0.0,0.0,5181847.0,0.0,0
2609,3594073.25,0.0,23190058.0,0.0,0.0,1135546.75,0.0,0
2610,1624418.63,0.0,20771210.0,259842.58,0.0,0.0,0.0,0
2611,0.0,0.0,8436198.0,3791152.25,0.0,747454.63,0.0,0
2612,247339.56,0.0,1366102.0,5074443.0,0.0,7028664.5,0.0,0
2613,4063523.25,0.0,1796360.38,2034732.0,0.0,12392951.0,0.0,0
2614,5772140.0,0.0,4963414.0,0.0,881384.19,11873351.0,0.0,0
2615,2747177.0,0.0,6124964.5,0.0,4488619.5,18282532.0,0.0,0
2616,5979.09,0.0,6405694.5,0.0,4681308.5,28935236.0,0.0,0
2617,5735784.0,0.0,5737303.5,2164658.75,1153070.75,26345694.0,0.0,0
2618,19983770.0,0.0,2346603.5,5694505.0,0.0,14400675.0,0.0,0
2619,26013164.0,0.0,0.0,4707069.5,0.0,12105864.0,0.0,0
2620,21307104.0,0.0,0.0,674145.75,0.0,10867153.0,0.0,0
2621,13401693.0,0.0,0.0,0.0,0.0,3757452.25,0.0,0
2622,4212923.0,0.0,345957.88,5834.08,0.0,764045.44,5149.24,0
2623,222118.67,0.0,0.0,0.0,0.0,4529700.5,0.0,0
2624,0.0,0.0,0.0,2763623.5,0.0,5065855.0,0.0,0
2625,0.0,0.0,190391.81,5734500.0,0.0,1541087.0,0.0,0
2626,0.0,0.0,81305.7,3980711.0,0.0,0.0,0.0,0
2627,0.0,0.0,0.0,215190.14,0.0,72919.81,0.0,0
2628,3848480.0,0.0,0.0,4686148.0,0.0,4994031.5,0.0,0
2629,6714394.5,0.0,817705.06,4882046.0,0.0,6994935.0,0.0,0
2630,4676043.0,0.0,8427903.0,9732362.0,0.0,4497870.5,0.0,0
2631,836874.31,0.0,17524198.0,7720612.5,0.0,5546710.5,0.0,0
2632,3826072.75,0.0,14134370.0,1098002.25,0.0,9566643.0,0.0,0
2633,6043790.0,0.0,3194552.25,525056.88,0.0,15731275.0,0.0,0
2634,4565790.5,0.0,59565.63,1558078.63,0.0,14591944.0,0.0,0
2635,1633827.25,0.0,0.0,539917.56,0.0,10607225.0,0.0,0
2636,1448472.0,0.0,1906139.63,0.0,0.0,12245231.0,0.0,0
2637,4629062.5,0.0,8134794.5,0.0,0.0,13059468.0,0.0,0
2638,3997829.75,0.0,10736500.0,0.0,0.0,8047311.5,0.0,0
2639,4456122.5,0.0,8865202.0,0.0,0.0,4429734.0,0.0,0
2640,6111655.0,0.0,7098549.5,0.0,0.0,6509196.0,0.0,0
2641,10425958.0,0.0,6536786.5,0.0,0.0,10799444.0,0.0,0
2642,8495974.0,0.0,4827527.0,0.0,0.0,12064239.0,0.0,0
2643,3633234.5,0.0,1934715.13,0.0,0.0,9332938.0,0.0,0
2644,9041030.0,0.0,5013498.0,0.0,0.0,4011719.5,0.0,0
2645,11723489.0,0.0,5740439.5,0.0,0.0,1181523.63,0.0,0
2646,5809995.5,0.0,7681692.5,0.0,452.47,101638.09,0.0,0
2647,2638422.5,0.0,14038839.0,0.0,5662334.0,68548.82,583312.38,0
2648,4095287.5,0.0,11624320.0,10361.3,10721253.0,1429663.5,614292.31,0
2649,5637485.5,0.0,3336471.75,4025044.5,7050162.5,5336267.0,1091715.75,0
2650,3685762.25,0.0,0.0,7545320.5,1124790.25,5256064.0,2727258.0,0
2651,111257.28,0.0,2829145.0,3658941.5,57737.29,1619988.38,1268448.0,0
2652,0.0,0.0,5510820.0,0.0,0.0,1336489.88,0.0,0
2653,0.0,0.0,8431109.0,0.0,1145586.5,385947.06,0.0,0
2654,0.0,0.0,7210648.5,0.0,6210571.5,0.0,0.0,0
2655,0.0,0.0,2632928.25,1954229.63,9985641.0,0.0,0.0,0
2656,666.68,0.0,0.0,3669513.25,11694782.0,6765.46,0.0,0
2657,4826478.5,0.0,2617635.5,1693852.25,12479797.0,145789.61,0.0,0
2658,12189379.0,0.0,5889473.0,0.0,14529426.0,0.0,0.0,0
2659,11130816.0,0.0,4456751.0,0.0,12349694.0,0.0,0.0,0
2660,3073260.5,0.0,1905962.63,0.0,7066037.0,0.0,0.0,0
2661,1436024.25,0.0,7027619.5,0.0,1334513.63,108011.08,0.0,0
2662,4845696.0,0.0,6356184.5,2850615.25,0.0,0.0,0.0,0
2663,5872086.5,0.0,1717323.5,5842462.0,0.0,1768925.38,0.0,0
2664,5509186.5,0.0,0.0,4056535.25,0.0,7176401.0,0.0,0
2665,4069055.0,0.0,2552628.5,229703.14,0.0,8064203.0,0.0,0
2666,491433.22,0.0,4353322.0,0.0,0.0,7132448.0,0.0,0
2667,0.0,0.0,2910193.0,0.0,0.0,4355768.5,0.0,0
2668,0.0,0.0,543796.75,0.0,0.0,1174622.63,0.0,0
2669,0.0,0.0,0.0,0.0,0.0,577355.63,0.0,0
2670,0.0,0.0,0.0,0.0,0.0,840003.69,0.0,0
2671,839425.94,0.0,2588432.75,0.0,0.0,0.0,0.0,0
2672,3092677.0,0.0,5871332.0,0.0,0.0,0.0,0.0,0
2673,2158617.75,0.0,3796978.5,0.0,821991.5,0.0,0.0,0
2674,2310.7,0.0,2193969.0,0.0,3486753.0,58399.93,0.0,0
2675,0.0,0.0,342749.09,0.0,2866633.75,4281527.5,0.0,0
2676,1197473.63,0.0,796121.06,0.0,147550.95,5098367.0,0.0,0
2677,2330830.75,0.0,4186547.25,55445.09,157780.69,1729096.88,0.0,0
2678,684498.06,0.0,7217396.0,2939746.25,556306.31,106302.22,0.0,0
2679,0.0,0.0,8481215.0,4251405.0,441277.81,315716.59,0.0,0
2680,0.0,0.0,4447734.0,1631858.0,4472354.0,0.0,0.0,0
2681,0.0,0.0,2099183.5,0.0,6862825.5,399730.59,0.0,0
2682,0.0,0.0,16019424.0,0.0,7498163.5,2274146.75,0.0,0
2683,0.0,0.0,27333334.0,0.0,5362020.0,3340272.0,0.0,0
2684,0.0,0.0,24731300.0,0.0,3297707.5,7020088.0,0.0,0
2685,581172.5,0.0,12823855.0,0.0,3361790.5,8205253.0,0.0,0
2686,514675.31,0.0,2385974.0,0.0,1905283.75,5394905.0,0.0,0
2687,1439049.63,0.0,4695561.0,0.0,1035441.56,10349011.0,0.0,0
2688,2233034.25,0.0,13568271.0,0.0,15906804.0,15414189.0,0.0,0
2689,432027.22,0.0,12380498.0,0.0,28857674.0,13004263.0,0.0,0
2690,312833.97,0.0,3664355.0,0.0,13224869.0,6588645.0,0.0,0
2691,289185.34,0.0,624349.69,0.0,8624675.0,7870759.5,0.0,0
2692,0.0,0.0,2324905.25,0.0,8657794.0,9278170.0,0.0,0
2693,54677.2,0.0,1278786.63,1162322.25,6580956.0,10981440.0,0.0,0
2694,685029.06,0.0,146619.97,5729460.0,8963436.0,12060974.0,0.0,0
2695,83938.7,0.0,5728276.0,5600336.0,5256539.0,9668292.0,0.0,0
2696,0.0,0.0,12507574.0,1445818.88,5829169.5,5504879.0,0.0,0
2697,0.0,0.0,14093282.0,0.0,10835519.0,7286059.5,0.0,0
2698,0.0,0.0,10275396.0,0.0,7920247.5,8782228.0,0.0,0
2699,10721.44,0.0,3124030.0,0.0,2606746.0,10158757.0,0.0,0
2700,0.0,0.0,168722.97,0.0,423047.41,13428479.0,0.0,0
2701,526100.38,0.0,5358519.0,0.0,0.0,14251387.0,0.0,0
2702,3634756.25,0.0,10793663.0,1136580.5,0.0,8913001.0,0.0,0
2703,3825557.5,0.0,8097535.0,3369912.5,0.0,2817614.75,0.0,0
2704,763048.56,0.0,1880659.63,5787963.0,1549175.5,3537554.0,0.0,0
2705,0.0,319976.56,45829.95,5505011.5,5320383.0,4024304.0,0.0,0
2706,1087605.38,3672258.25,3483977.5,1686992.5,4989476.5,11232505.0,0.0,0
2707,2379795.0,2776853.25,8400575.0,0.0,1052702.63,31473118.0,0.0,0
2708,8776086.0,0.0,9801789.0,0.0,3290376.0,42403676.0,0.0,0
2709,26102566.0,0.0,10811929.0,0.0,8818436.0,34053584.0,0.0,0
2710,33466226.0,0.0,16781506.0,15531.63,6846137.5,18271162.0,0.0,0
2711,18238624.0,0.0,15764436.0,313010.19,1129064.5,12684725.0,0.0,0
2712,5227525.5,0.0,9395516.0,0.0,0.0,10907343.0,0.0,0
2713,11358571.0,0.0,4821316.5,0.0,0.0,10541441.0,587795.38,0
2714,10010520.0,0.0,1097247.75,0.0,0.0,8980767.0,569293.19,0
2715,2382150.75,0.0,15880.52,186.51,0.0,10250956.0,0.0,0
2716,0.0,0.0,47630.0,2462632.25,152222.05,28412078.0,0.0,0
2717,83641.81,0.0,2494691.75,3972535.75,3638530.75,34886320.0,0.0,0
2718,3571001.75,0.0,10568181.0,1651713.88,5244152.5,33921040.0,0.0,0
2719,6164325.5,0.0,17153030.0,0.0,2364554.75,28802124.0,0.0,0
2720,7569309.0,0.0,11375882.0,0.0,0.0,14465350.0,0.0,0
2721,4859969.5,0.0,1223233.0,0.0,0.0,3020039.25,0.0,0
2722,3116261.75,0.0,0.0,0.0,0.0,5526515.0,0.0,0
2723,2781767.5,0.0,0.0,0.0,0.0,7429636.5,0.0,0
2724,1761916.5,0.0,1815569.75,0.0,2606657.25,13207987.0,0.0,0
2725,4689042.0,0.0,8099491.5,0.0,6552724.0,15956017.0,0.0,0
2726,5357361.5,0.0,23227688.0,0.0,6716453.5,25467822.0,0.0,0
2727,7186628.5,0.0,27742784.0,0.0,3802350.0,34531400.0,0.0,0
2728,9093620.0,0.0,13065380.0,0.0,504565.97,24351520.0,0.0,0
2729,11247676.0,0.0,2691017.0,0.0,0.0,13863923.0,0.0,0
2730,15907286.0,0.0,5143843.5,0.0,0.0,13754853.0,0.0,0
2731,16014414.0,0.0,4515189.0,0.0,0.0,9349467.0,0.0,0
2732,16150138.0,0.0,7302618.0,0.0,0.0,6765658.5,0.0,0
2733,23924188.0,0.0,11086741.0,0.0,0.0,6431625.5,0.0,0
2734,21305882.0,0.0,6405297.0,0.0,0.0,8463689.0,0.0,0
2735,9155418.0,0.0,1939595.88,41067.63,0.0,7225066.5,0.0,0
2736,3522932.25,0.0,1269473.38,720461.88,0.0,1744634.88,0.0,0
2737,6639702.5,0.0,6819207.0,1429185.38,0.0,2030418.5,0.0,0
2738,8026537.0,0.0,13144594.0,7155571.5,0.0,1829762.5,1356314.75,0
2739,7810672.5,0.0,10183467.0,13638797.0,0.0,1576837.25,6035235.0,0
2740,3459567.5,0.0,2941161.75,15725678.0,0.0,1128230.25,12693701.0,0
2741,2505158.25,0.0,4147071.0,21241134.0,0.0,4567024.0,19738628.0,0
2742,3500619.25,0.0,14020662.0,26694100.0,517879.59,4591397.0,24953958.0,0
2743,3739194.5,0.0,14349292.0,19644548.0,3084481.75,1464317.13,19814622.0,0
2744,5421995.0,0.0,4283690.5,5205628.5,2749233.75,4969378.5,6386379.5,0
2745,3790673.5,0.0,4269005.0,2430944.25,180688.45,7311129.0,2247737.5,0
2746,198739.61,0.0,13814098.0,5876659.5,0.0,9973621.0,4363200.0,0
2747,0.0,0.0,15544695.0,10494958.0,0.0,11873515.0,6758120.0,0
2748,0.0,0.0,11971934.0,16613040.0,0.0,7829144.0,13009485.0,0
2749,399104.34,0.0,7362504.5,11692208.0,0.0,3400578.5,11563223.0,0
2750,368340.47,0.0,1045475.69,3240196.75,1377859.88,901311.81,4033710.0,0
2751,711972.13,0.0,0.0,0.0,1785736.0,0.0,36753.86,0
2752,2435811.0,0.0,27683.52,0.0,0.0,415877.56,0.0,0
2753,1312986.5,0.0,4143041.0,0.0,0.0,717528.0,0.0,0
2754,0.0,0.0,15149353.0,0.0,0.0,383662.69,0.0,0
2755,42064.69,0.0,24210104.0,0.0,0.0,0.0,0.0,0
2756,0.0,0.0,19549010.0,0.0,0.0,0.0,0.0,0
2757,0.0,0.0,7295422.0,569246.5,0.0,72490.71,0.0,0
2758,0.0,0.0,6922113.0,1123702.88,0.0,3787294.25,0.0,0
2759,1325471.13,0.0,6733391.5,54679.48,0.0,8101129.0,0.0,0
2760,2365445.75,0.0,5460924.0,0.0,0.0,6732837.5,0.0,0
2761,628744.0,0.0,4124307.75,0.0,835635.88,11242203.0,0.0,0
2762,103886.9,0.0,3073618.75,0.0,919926.69,18335926.0,0.0,0
2763,5221310.5,0.0,2745189.25,511856.94,0.0,12450592.0,0.0,0
2764,15441611.0,0.0,553746.94,2658465.25,0.0,6720039.0,0.0,0
2765,20219626.0,0.0,0.0,2065912.88,0.0,13564912.0,0.0,0
2766,12793514.0,0.0,0.0,2424478.75,0.0,11700694.0,0.0,0
2767,5291037.5,0.0,0.0,2959495.75,0.0,3337810.25,0.0,0
2768,735269.31,0.0,2039279.63,111905.29,0.0,682435.63,0.0,0
2769,0.0,0.0,5456823.0,0.0,0.0,4327685.5,0.0,0
2770,8521.3,0.0,4701441.5,581874.88,0.0,4852086.0,0.0,0
2771,0.0,0.0,4269204.5,2235246.0,0.0,1424215.38,0.0,0
2772,0.0,0.0,3300928.25,1200261.0,0.0,0.0,0.0,0
2773,0.0,0.0,285019.16,0.0,0.0,1593438.25,0.0,0
2774,2581398.5,0.0,41632.52,1198100.25,0.0,4861584.5,0.0,0
2775,4424431.0,0.0,1534930.38,2103944.5,0.0,5569206.0,0.0,0
2776,5287382.0,0.0,8980188.0,7585405.0,0.0,1784552.63,0.0,0
2777,4670762.0,0.0,19276212.0,6534146.5,0.0,5652609.5,0.0,0
2778,3673569.25,0.0,17524362.0,1709211.0,0.0,15586132.0,0.0,0
2779,5567236.0,0.0,7206066.5,3291890.75,0.0,28364868.0,0.0,0
2780,9559889.0,0.0,471582.66,5447207.5,0.0,30408338.0,0.0,0
2781,8577500.0,0.0,0.0,2964311.25,0.0,33252760.0,0.0,0
2782,7387913.0,0.0,336829.16,0.0,0.0,35421236.0,0.0,0
2783,10376530.0,0.0,3640085.25,0.0,0.0,34159164.0,0.0,0
2784,12518599.0,0.0,6979394.0,0.0,0.0,23609798.0,0.0,0
2785,8847712.0,0.0,7917551.5,0.0,0.0,9772886.0,0.0,0
2786,7008686.0,0.0,7342391.5,0.0,0.0,6939816.0,0.0,0
2787,11656513.0,0.0,4416023.0,0.0,0.0,8919909.0,0.0,0
2788,15748632.0,0.0,1287065.88,0.0,0.0,11510359.0,0.0,0
2789,8603366.0,0.0,0.0,0.0,0.0,8973259.0,0.0,0
2790,6241017.5,0.0,1366142.25,0.0,0.0,4591032.5,0.0,0
2791,8289473.5,0.0,4095297.75,0.0,0.0,559901.5,0.0,0
2792,2802999.5,0.0,6550368.0,0.0,0.0,1132747.88,0.0,0
2793,0.0,0.0,10136915.0,0.0,645385.38,1839241.75,0.0,0
2794,2392406.25,0.0,8000226.0,0.0,2812950.25,475458.41,0.0,0
2795,4946228.5,0.0,2083919.88,150178.31,938037.69,2469328.25,0.0,0
2796,3131154.0,0.0,0.0,755287.75,0.0,2414866.5,0.0,0
2797,33571.52,0.0,469675.13,47891.4,1645.71,163848.69,0.0,0
2798,0.0,0.0,4705310.0,0.0,2991702.5,0.0,0.0,0
2799,0.0,0.0,8655613.0,0.0,5251051.5,0.0,0.0,0
2800,0.0,0.0,8888641.0,0.0,4950444.0,0.0,0.0,0
2801,0.0,0.0,3944470.5,0.0,3344161.25,0.0,0.0,0
2802,0.0,0.0,9115.39,169656.13,3615286.5,0.0,0.0,0
2803,342161.28,0.0,1466105.0,48702.4,7186071.5,0.0,0.0,0
2804,4153099.25,0.0,7045010.5,0.0,5424406.0,0.0,0.0,0
2805,4788918.5,0.0,9015971.0,1197809.0,7930601.0,0.0,0.0,0
2806,1147678.5,0.0,4220135.5,1357091.88,11106542.0,1006559.5,0.0,0
2807,1764942.63,0.0,4532018.5,10746.39,8820908.0,1765568.63,0.0,0
2808,5088800.0,0.0,4424528.0,1454356.63,3199035.75,272947.0,0.0,0
2809,4529268.0,0.0,1223561.25,4327587.0,1303867.25,0.0,0.0,0
2810,1713371.75,0.0,0.0,1914949.13,44787.88,1535620.75,0.0,0
2811,632179.25,0.0,14401.03,0.0,0.0,3894618.0,0.0,0
2812,0.0,0.0,380612.0,0.0,0.0,6701682.0,0.0,0
2813,719952.5,0.0,2700601.25,0.0,0.0,6268290.0,0.0,0
2814,2385885.0,0.0,4541763.0,0.0,0.0,1763640.5,0.0,0
2815,1229849.0,0.0,1425562.88,0.0,0.0,39270.54,0.0,0
2816,0.0,0.0,367288.34,0.0,0.0,0.0,0.0,0
2817,0.0,0.0,4573725.0,0.0,0.0,0.0,0.0,0
2818,0.0,0.0,9245843.0,0.0,0.0,0.0,0.0,0
2819,0.0,0.0,8271418.5,0.0,2054059.75,0.0,0.0,0
2820,459700.63,0.0,2236492.0,0.0,5730501.5,52547.6,0.0,0
2821,183567.41,0.0,0.0,0.0,5522988.5,4230249.5,0.0,0
2822,0.0,0.0,0.0,0.0,2816006.25,5042397.0,0.0,0
2823,0.0,0.0,1855240.5,346427.78,11331274.0,2980517.5,0.0,0
2824,0.0,0.0,3991780.25,4275309.5,12060755.0,5624899.0,0.0,0
2825,0.0,0.0,3140242.5,5832258.5,4463938.5,4955988.0,0.0,0
2826,0.0,0.0,744794.63,2658710.75,3199769.5,1311995.25,0.0,0
2827,0.0,0.0,5911.15,0.0,4276053.5,5340477.5,0.0,0
2828,0.0,0.0,4864031.5,0.0,3008244.5,10967768.0,0.0,0
2829,0.0,0.0,12404616.0,0.0,1977518.5,12714513.0,0.0,0
2830,994185.88,0.0,12746331.0,0.0,3171276.25,18129462.0,0.0,0
2831,4342752.0,0.0,7077440.5,0.0,6014006.0,24824606.0,0.0,0
2832,4589857.5,0.0,2308766.25,0.0,4409866.0,24058092.0,0.0,0
2833,5086838.0,0.0,6568383.0,0.0,6576396.0,17384772.0,0.0,0
2834,5658658.0,0.0,11849201.0,0.0,15753281.0,12161596.0,0.0,0
2835,3155803.25,0.0,12828396.0,0.0,23733600.0,12544805.0,0.0,0
2836,3970963.0,0.0,7847838.5,0.0,18146704.0,10234004.0,0.0,0
2837,3885516.75,0.0,2035064.0,0.0,12500746.0,10692130.0,0.0,0
2838,668860.69,0.0,0.0,0.0,8580930.0,11639017.0,0.0,0
2839,2520650.0,0.0,168406.72,1581176.38,8206900.0,10762205.0,0.0,0
2840,4758893.5,0.0,690352.19,6501761.0,13453574.0,11809296.0,0.0,0
2841,2701242.5,0.0,519566.59,5695604.5,7046889.0,7433386.5,0.0,0
2842,0.0,0.0,3685825.25,421851.25,2109741.5,4944057.0,0.0,0
2843,0.0,0.0,3783505.5,0.0,4047498.25,11145661.0,0.0,0
2844,0.0,0.0,918133.38,0.0,1887664.63,12330939.0,1192293.13,0
2845,0.0,0.0,78068.77,0.0,0.0,14406160.0,1705559.63,0
2846,0.0,0.0,0.0,0.0,0.0,18537470.0,1968133.25,0
2847,1187567.38,0.0,1744305.63,0.0,0.0,20943368.0,956966.56,0
2848,5157130.0,0.0,5155815.5,0.0,0.0,12240605.0,0.0,0
2849,5383936.5,0.0,3868624.5,122898.38,11302.66,4979472.0,0.0,0
2850,1532531.13,0.0,809179.88,2454511.25,2791139.5,8023346.0,0.0,0
2851,18456.54,3721501.5,376638.88,2725903.25,6310913.0,12148332.0,0.0,0
2852,947910.19,10756880.0,4339687.0,364330.13,4142479.25,14826426.0,0.0,0
2853,1882458.75,9179954.0,6660944.0,0.0,2383902.25,25793928.0,0.0,0
2854,8369912.0,1390857.0,5378535.5,0.0,3866281.75,33484918.0,0.0,0
2855,23964878.0,0.0,5977703.5,0.0,5572528.5,28314228.0,0.0,0
2856,30419552.0,0.0,10934054.0,0.0,4999268.5,32740696.0,0.0,0
2857,16694296.0,0.0,12613630.0,0.0,1304782.13,35248380.0,0.0,0
2858,7443242.5,0.0,8642597.0,0.0,0.0,24089052.0,915235.44,0
2859,10519604.0,0.0,4587084.0,0.0,0.0,20109230.0,4310991.5,0
2860,8652918.0,0.0,834741.06,0.0,0.0,16654011.0,4260631.5,0
2861,2329209.75,0.0,586505.69,213061.5,0.0,9573722.0,846750.44,0
2862,0.0,0.0,3495707.0,4069122.5,0.0,21122622.0,0.0,0
2863,0.0,0.0,6911982.5,5958730.5,550460.38,35903596.0,0.0,0
2864,1289684.13,0.0,8027406.0,3003702.25,1264384.0,30053568.0,0.0,0
2865,3802836.75,0.0,9453385.0,0.0,138493.94,17397220.0,0.0,0
2866,6569730.0,0.0,7128831.0,0.0,0.0,6457551.5,0.0,0
2867,5455257.5,0.0,546811.63,0.0,0.0,2636426.25,0.0,0
2868,5824827.5,0.0,0.0,0.0,0.0,5138998.5,0.0,0
2869,5913366.0,0.0,0.0,0.0,26561.29,3162663.25,0.0,0
2870,4626519.0,0.0,4989092.0,0.0,3219605.5,1290327.5,0.0,0
2871,3282656.0,0.0,12161068.0,0.0,7253512.0,2567928.25,0.0,0
2872,2549097.25,0.0,21667344.0,0.0,8164989.0,10859667.0,0.0,0
2873,8317298.5,0.0,23488026.0,0.0,4956325.0,26517386.0,0.0,0
2874,11155285.0,0.0,11540036.0,0.0,973472.44,29797950.0,0.0,0
2875,7955693.0,0.0,386845.41,0.0,0.0,26608430.0,0.0,0
2876,9960513.0,0.0,1172006.63,0.0,0.0,15690012.0,0.0,0
2877,9899201.0,0.0,1915548.25,0.0,0.0,3351244.75,0.0,0
2878,9416575.0,0.0,8923440.0,0.0,0.0,610157.88,0.0,0
2879,17663436.0,0.0,12260773.0,0.0,0.0,1353186.38,0.0,0
2880,20806534.0,0.0,9219645.0,408559.72,0.0,4088032.0,557950.06,0
2881,8997137.0,0.0,5259321.0,5670090.0,0.0,5479367.5,2889564.25,0
2882,1390925.0,0.0,1568506.13,8037745.5,0.0,9385976.0,2425356.0,0
2883,2921282.75,0.0,3384156.0,7167138.5,0.0,14237753.0,396738.5,0
2884,6599958.5,0.0,8201434.5,12645751.0,0.0,14950091.0,2078976.75,0
2885,10805244.0,0.0,8511402.0,19120046.0,0.0,9469026.0,6888773.5,0
2886,7728688.0,0.0,3912552.75,16512203.0,0.0,3606424.75,10802984.0,0
2887,1700841.75,0.0,1230675.13,11847075.0,0.0,4840206.0,10592489.0,0
2888,28798.55,0.0,7720607.0,9235215.0,0.0,4865296.5,7741308.5,0
2889,2301953.25,0.0,8880230.0,4249249.0,162.88,4837784.0,3032037.75,0
2890,5141296.5,0.0,3210683.75,5766420.0,0.0,12419794.0,5777342.5,0
2891,5345318.0,0.0,5121807.0,16679782.0,0.0,10664363.0,14140819.0,0
2892,3540915.5,0.0,18544480.0,20934434.0,0.0,11188649.0,14026300.0,0
2893,1632878.75,0.0,22366114.0,20520366.0,0.0,19469728.0,11959746.0,0
2894,4165421.25,0.0,15675834.0,18424378.0,0.0,14766730.0,13085418.0,0
2895,10677902.0,0.0,10181856.0,11423211.0,732553.94,6444431.5,11027740.0,0
2896,9439182.0,0.0,3011944.25,2327090.0,4636287.5,2821252.25,3291228.75,0
2897,6064048.0,0.0,124130.23,0.0,5362446.0,0.0,0.0,0
2898,5810224.0,0.0,1829.99,0.0,851875.81,0.0,0.0,0
2899,3982372.75,0.0,3479153.5,0.0,0.0,0.0,0.0,0
2900,201564.86,0.0,8984469.0,0.0,0.0,845905.0,0.0,0
2901,0.0,0.0,15659175.0,0.0,0.0,1074186.75,0.0,0
2902,0.0,0.0,12032624.0,0.0,0.0,455.92,0.0,0
2903,0.0,0.0,8010401.5,0.0,0.0,0.0,0.0,0
2904,0.0,0.0,12160638.0,0.0,0.0,9.14,0.0,0
2905,0.0,0.0,13344994.0,0.0,0.0,1216826.0,0.0,0
2906,0.0,0.0,12350652.0,0.0,0.0,1182262.5,0.0,0
2907,0.0,0.0,9727831.0,0.0,0.0,4896608.5,0.0,0
2908,2242151.25,0.0,6028001.0,0.0,0.0,8285762.0,0.0,0
2909,4757746.5,0.0,3413485.75,0.0,0.0,4886023.0,0.0,0
2910,4683727.5,0.0,255623.97,0.0,0.0,2607314.0,0.0,0
2911,2501121.0,0.0,0.0,846409.19,0.0,4911414.0,0.0,0
2912,641229.38,0.0,0.0,4912397.5,0.0,3103198.25,0.0,0
2913,6236.9,0.0,1.25,5691657.5,0.0,136239.2,22149.77,0
2914,0.0,0.0,5208656.5,2150044.5,0.0,0.0,1155656.0,0
2915,815823.38,0.0,12396079.0,297184.44,0.0,810958.63,294539.75,0
2916,3289654.75,0.0,12756540.0,0.0,0.0,1046464.56,0.0,0
2917,2535977.75,0.0,7836180.5,0.0,0.0,185.73,0.0,0
2918,57328.58,0.0,4914085.0,0.0,0.0,0.0,0.0,0
2919,0.0,0.0,871981.88,0.0,0.0,1685878.75,0.0,0
2920,14355.76,0.0,2131559.25,0.0,0.0,4302273.0,0.0,0
2921,653414.31,0.0,9087830.0,11622.38,0.0,5928141.5,0.0,0
2922,4135111.0,0.0,14739809.0,1812406.63,0.0,3213742.5,0.0,0
2923,5679843.5,0.0,16541067.0,2111004.25,0.0,8328278.5,0.0,0
2924,2563876.25,0.0,15154585.0,197672.56,0.0,28852072.0,0.0,0
2925,3077521.0,0.0,7419076.0,3141151.25,0.0,43934728.0,0.0,0
2926,14263036.0,0.0,692948.94,5252795.5,0.0,44414944.0,0.0,0
2927,16576504.0,0.0,0.0,2821358.5,0.0,47373772.0,0.0,0
2928,10825792.0,0.0,370563.47,0.0,0.0,44660332.0,0.0,0
2929,12656493.0,0.0,2653192.75,0.0,0.0,35745132.0,0.0,0
2930,15495714.0,0.0,5828460.5,0.0,0.0,35073212.0,0.0,0
2931,15951671.0,0.0,9993748.0,0.0,0.0,24891196.0,0.0,0
2932,10882251.0,0.0,9145284.0,0.0,0.0,12608777.0,0.0,0
2933,10490747.0,0.0,3161208.25,0.0,0.0,9070702.0,0.0,0
2934,19740896.0,0.0,0.0,0.0,0.0,7786306.5,0.0,0
2935,16884246.0,0.0,0.0,0.0,0.0,6175272.5,0.0,0
2936,3589361.75,0.0,190752.38,0.0,0.0,2988129.75,0.0,0
2937,639975.19,0.0,4021826.0,0.0,0.0,506938.03,0.0,0
2938,0.0,0.0,6787225.0,0.0,0.0,4212080.5,0.0,0
2939,0.0,0.0,7271475.0,0.0,0.0,5495346.0,0.0,0
2940,70032.75,0.0,4280530.0,0.0,0.0,2262976.5,0.0,0
