x,y,GRID_CODE1-zoom,GRID_CODE-youtube,GRID_CODE-twitter,GRID_CODE-poi,GRID_CODE-flickr,GRID_CODE-email,GRID_CODE-company
2.232708 ,48.890400 ,4952365.50 ,0.00 ,486427.69 ,0.00 ,0.00 ,24600342.00 ,0.00 
2.232900 ,48.890400 ,1066163.38 ,0.00 ,9142942.00 ,0.00 ,0.00 ,10172073.00 ,0.00 
2.233092 ,48.890400 ,1471046.25 ,0.00 ,17364542.00 ,0.00 ,0.00 ,5011945.50 ,0.00 
2.233284 ,48.890400 ,2798201.50 ,0.00 ,18042146.00 ,0.00 ,864607.94 ,6202688.00 ,0.00 
2.233476 ,48.890400 ,8900902.00 ,0.00 ,17960874.00 ,0.00 ,2725393.75 ,16467666.00 ,0.00 
2.233668 ,48.890400 ,15614701.00 ,0.00 ,14146570.00 ,0.00 ,1530395.88 ,20465778.00 ,0.00 
2.233860 ,48.890400 ,13179516.00 ,0.00 ,5978948.50 ,0.00 ,0.00 ,15573395.00 ,0.00 
2.234052 ,48.890400 ,8692905.00 ,0.00 ,3708486.50 ,0.00 ,0.00 ,12265338.00 ,0.00 
2.234244 ,48.890400 ,4482234.00 ,0.00 ,433100.69 ,0.00 ,960253.88 ,8539875.00 ,0.00 
2.234436 ,48.890400 ,705059.81 ,0.00 ,3664995.25 ,0.00 ,2261561.75 ,5658183.00 ,0.00 
2.234628 ,48.890400 ,0.00 ,0.00 ,5955434.00 ,0.00 ,5499366.00 ,2833253.50 ,0.00 
2.234820 ,48.890400 ,0.00 ,0.00 ,3203513.25 ,0.00 ,5382332.50 ,4676439.50 ,0.00 
2.235012 ,48.890400 ,0.00 ,0.00 ,126460.96 ,0.00 ,1543349.38 ,5850482.00 ,0.00 
2.235204 ,48.890400 ,0.00 ,0.00 ,0.00 ,86593.72 ,3278368.50 ,2442619.25 ,146060.66 
2.235396 ,48.890400 ,472842.63 ,0.00 ,0.00 ,2489042.25 ,6339091.00 ,351411.31 ,636234.19 
2.235588 ,48.890400 ,3354500.00 ,0.00 ,0.00 ,2552382.50 ,3884723.25 ,2465299.75 ,5130447.50 
2.235780 ,48.890400 ,3399034.25 ,0.00 ,297664.94 ,139827.31 ,2763154.00 ,2004146.25 ,15162252.00 
2.235972 ,48.890400 ,524159.03 ,0.00 ,1665905.88 ,2187613.25 ,2258461.50 ,16758.29 ,26155940.00 
2.236164 ,48.890400 ,0.00 ,0.00 ,781489.63 ,5990811.50 ,2294970.75 ,945549.69 ,30895266.00 
2.236356 ,48.890400 ,0.00 ,0.00 ,0.00 ,9580772.00 ,8945077.00 ,1880734.88 ,34376344.00 
2.236548 ,48.890400 ,0.00 ,0.00 ,0.00 ,8026851.50 ,12183999.00 ,1475006.50 ,40886356.00 
2.236740 ,48.890400 ,0.00 ,0.00 ,0.00 ,6279525.00 ,10155699.00 ,659563.00 ,42503052.00 
2.236932 ,48.890400 ,0.00 ,0.00 ,0.00 ,2276120.25 ,5622809.50 ,3861247.00 ,41394852.00 
2.237124 ,48.890400 ,0.00 ,0.00 ,125301.19 ,561907.25 ,481860.47 ,5283719.50 ,47008408.00 
2.237316 ,48.890400 ,0.00 ,0.00 ,3210452.75 ,1695518.13 ,570725.50 ,3524561.00 ,54209452.00 
2.237508 ,48.890400 ,0.00 ,0.00 ,12910953.00 ,2959119.00 ,6004929.50 ,1609926.63 ,53808424.00 
2.237700 ,48.890400 ,0.00 ,0.00 ,17553128.00 ,2179448.00 ,6489233.50 ,3728307.00 ,49714544.00 
2.237892 ,48.890400 ,0.00 ,0.00 ,13664798.00 ,2861143.50 ,2551528.00 ,7414548.50 ,40152440.00 
2.238084 ,48.890400 ,0.00 ,0.00 ,5468433.50 ,5464127.50 ,5287610.50 ,10662818.00 ,33660240.00 
2.238276 ,48.890400 ,222481.13 ,0.00 ,772312.81 ,5906253.00 ,9104288.00 ,11689742.00 ,39433376.00 
2.238468 ,48.890400 ,2826428.00 ,0.00 ,2922051.50 ,6517356.50 ,5453211.00 ,11272243.00 ,44945772.00 
2.238660 ,48.890400 ,3093874.50 ,0.00 ,4622631.50 ,6869696.50 ,4969107.00 ,11348514.00 ,46486564.00 
2.238852 ,48.890400 ,496895.25 ,0.00 ,4504387.50 ,8138760.50 ,11743174.00 ,11209590.00 ,42752884.00 
2.239044 ,48.890400 ,1247302.75 ,0.00 ,7026856.50 ,7416172.00 ,13552490.00 ,8596775.00 ,32436570.00 
2.239236 ,48.890400 ,6890276.50 ,0.00 ,9241697.00 ,3232187.75 ,11372205.00 ,8778562.00 ,20612096.00 
2.239428 ,48.890400 ,10319462.00 ,0.00 ,6322536.50 ,154132.30 ,13076218.00 ,11210360.00 ,14694551.00 
2.239620 ,48.890400 ,6157610.50 ,0.00 ,2268124.75 ,1352779.00 ,24365502.00 ,11260643.00 ,25346446.00 
2.239812 ,48.890400 ,181812.27 ,0.00 ,1256256.88 ,5356816.50 ,27518242.00 ,9484953.00 ,33252406.00 
2.240004 ,48.890400 ,0.00 ,0.00 ,7951654.50 ,6841731.00 ,24868034.00 ,13337037.00 ,25506206.00 
2.240196 ,48.890400 ,1945471.00 ,0.00 ,10118189.00 ,5315339.00 ,26245712.00 ,14795540.00 ,8913230.00 
2.240388 ,48.890400 ,9167189.00 ,0.00 ,3303773.75 ,6239812.00 ,29163122.00 ,8338000.00 ,1940517.75 
2.240580 ,48.890400 ,16723514.00 ,0.00 ,1805327.88 ,7704884.00 ,12130398.00 ,7376948.50 ,5317547.00 
2.240772 ,48.890400 ,16398439.00 ,0.00 ,4301981.50 ,5030998.00 ,9395850.00 ,8281286.00 ,5033269.50 
2.240964 ,48.890400 ,15134235.00 ,0.00 ,3161989.25 ,1097339.88 ,14861064.00 ,5931839.00 ,1100889.38 
2.241156 ,48.890400 ,25114354.00 ,0.00 ,5527256.50 ,0.00 ,8688697.00 ,6707382.00 ,0.00 
2.241348 ,48.890400 ,25662262.00 ,0.00 ,11620253.00 ,0.00 ,7801815.00 ,14191154.00 ,0.00 
2.241540 ,48.890400 ,11369223.00 ,0.00 ,16602631.00 ,0.00 ,27557628.00 ,30499210.00 ,0.00 
2.241732 ,48.890400 ,1078350.63 ,0.00 ,15734890.00 ,0.00 ,60108132.00 ,40997724.00 ,0.00 
2.241924 ,48.890400 ,8596223.00 ,0.00 ,12548922.00 ,2129334.25 ,66608960.00 ,26198214.00 ,0.00 
2.242116 ,48.890400 ,19497304.00 ,0.00 ,7708113.00 ,4934062.00 ,48705960.00 ,4531024.50 ,0.00 
2.242308 ,48.890400 ,13775780.00 ,0.00 ,2669665.00 ,4100374.00 ,50673856.00 ,10039.83 ,0.00 
2.242500 ,48.890400 ,2912058.75 ,0.00 ,0.00 ,3591997.25 ,53088636.00 ,2213249.75 ,503582.03 
2.242692 ,48.890400 ,0.00 ,0.00 ,0.00 ,7110853.00 ,60300736.00 ,5460616.50 ,1244469.75 
2.242884 ,48.890400 ,16134.88 ,0.00 ,457161.16 ,4398923.00 ,75568096.00 ,5105437.00 ,151869.72 
2.243076 ,48.890400 ,447483.25 ,0.00 ,3288150.50 ,2980296.25 ,87000136.00 ,3290729.00 ,0.00 
2.243268 ,48.890400 ,6254.32 ,1035986.19 ,8111091.50 ,8519132.00 ,69374056.00 ,2009729.88 ,0.00 
2.243460 ,48.890400 ,40896.81 ,5043218.50 ,6937444.00 ,9901916.00 ,29897796.00 ,0.00 ,37898.93 
2.243652 ,48.890400 ,2504742.25 ,4791708.00 ,641201.50 ,3806933.75 ,5702968.50 ,623614.94 ,1429971.00 
2.243844 ,48.890400 ,3555745.25 ,757556.63 ,0.00 ,211831.66 ,3124179.00 ,4295263.00 ,1427585.38 
2.244036 ,48.890400 ,5376067.50 ,0.00 ,0.00 ,0.00 ,4525737.50 ,8159276.00 ,4133646.50 
2.244228 ,48.890400 ,5072054.00 ,0.00 ,1680106.38 ,0.00 ,3796800.50 ,12939168.00 ,5154231.50 
2.244420 ,48.890400 ,1577262.50 ,0.00 ,7306306.00 ,0.00 ,3476230.75 ,21116578.00 ,5865475.50 
2.244612 ,48.890400 ,4876311.50 ,0.00 ,9338571.00 ,0.00 ,9602652.00 ,29256498.00 ,5456708.00 
2.244804 ,48.890400 ,12640604.00 ,0.00 ,14933344.00 ,3566615.75 ,10343107.00 ,32935450.00 ,6529828.50 
2.244996 ,48.890400 ,14214413.00 ,0.00 ,14299430.00 ,8007011.00 ,7760684.50 ,36009248.00 ,16547223.00 
2.245188 ,48.890400 ,13220026.00 ,0.00 ,5629624.00 ,10762540.00 ,8146695.50 ,29402558.00 ,21117412.00 
2.245380 ,48.890400 ,6679189.00 ,0.00 ,330.92 ,8299971.00 ,8772389.00 ,17103404.00 ,14965705.00 
2.245572 ,48.890400 ,643360.56 ,0.00 ,0.00 ,3508469.50 ,6361862.00 ,9183387.00 ,17104348.00 
2.245764 ,48.890400 ,2926489.25 ,0.00 ,1414048.75 ,696817.25 ,2552430.75 ,2009246.75 ,15574338.00 
2.245956 ,48.890400 ,6286266.50 ,0.00 ,7678254.50 ,0.00 ,702565.94 ,12232.26 ,5033459.00 
2.246148 ,48.890400 ,15689427.00 ,0.00 ,9246285.00 ,768.43 ,6894005.00 ,522439.34 ,6665.75 
2.246340 ,48.890400 ,23681546.00 ,368997.44 ,3351300.25 ,2071897.25 ,10135374.00 ,1183086.88 ,2075080.63 
2.246532 ,48.890400 ,16304615.00 ,4060739.50 ,795592.69 ,2956062.75 ,8711707.00 ,1636780.50 ,2957814.25 
2.246724 ,48.890400 ,6164248.00 ,5248806.50 ,4810938.00 ,3224054.00 ,7368546.00 ,4507452.50 ,752329.25 
2.246916 ,48.890400 ,7096476.00 ,2059658.00 ,8133760.00 ,7107473.50 ,5676081.00 ,5309411.50 ,0.00 
2.247108 ,48.890400 ,6135906.50 ,0.00 ,9703803.00 ,4807012.50 ,4059467.00 ,2228903.75 ,0.00 
2.247300 ,48.890400 ,2284017.75 ,0.00 ,7711182.00 ,429390.91 ,1171953.25 ,4627083.50 ,0.00 
2.247492 ,48.890400 ,0.00 ,0.00 ,5638395.50 ,0.00 ,4857126.50 ,11935532.00 ,0.00 
2.247684 ,48.890400 ,861706.69 ,0.00 ,4270685.00 ,0.00 ,11927172.00 ,10609903.00 ,0.00 
2.247876 ,48.890400 ,3048400.75 ,0.00 ,739752.00 ,0.00 ,14878972.00 ,4908037.00 ,0.00 
2.248068 ,48.890400 ,2050269.13 ,0.00 ,0.00 ,0.00 ,11100990.00 ,4772166.00 ,0.00 
2.248260 ,48.890400 ,313656.13 ,0.00 ,0.00 ,0.00 ,12018312.00 ,5882861.50 ,0.00 
2.248452 ,48.890400 ,626367.38 ,0.00 ,1527160.88 ,0.00 ,26760846.00 ,3509883.00 ,0.00 
2.248644 ,48.890400 ,4500337.50 ,0.00 ,10667285.00 ,0.00 ,48702040.00 ,2402325.50 ,0.00 
2.248836 ,48.890400 ,5594375.00 ,0.00 ,15938141.00 ,2260932.25 ,52716368.00 ,16590128.00 ,0.00 
2.249028 ,48.890400 ,2188531.00 ,0.00 ,8738158.00 ,5411630.00 ,42155604.00 ,43425476.00 ,0.00 
2.249220 ,48.890400 ,774436.50 ,0.00 ,3050730.25 ,5033456.50 ,32446830.00 ,61819532.00 ,0.00 
2.249412 ,48.890400 ,302778.03 ,0.00 ,5489722.50 ,918862.63 ,13817329.00 ,56015160.00 ,0.00 
2.249604 ,48.890400 ,0.00 ,0.00 ,4384330.00 ,0.00 ,3088630.25 ,28393266.00 ,0.00 
2.249796 ,48.890400 ,0.00 ,0.00 ,1972382.63 ,0.00 ,3149991.50 ,12276252.00 ,0.00 
2.249988 ,48.890400 ,66591.50 ,0.00 ,4812561.00 ,0.00 ,18588602.00 ,9500977.00 ,0.00 
2.250180 ,48.890400 ,131726.48 ,0.00 ,5069255.00 ,2800060.75 ,26035454.00 ,8822263.00 ,0.00 
2.250372 ,48.890400 ,2732111.50 ,0.00 ,1952192.25 ,5871271.00 ,13759780.00 ,12055566.00 ,0.00 
2.250564 ,48.890400 ,3944496.50 ,0.00 ,111148.32 ,4165790.00 ,1723347.63 ,13940208.00 ,0.00 
2.250756 ,48.890400 ,1564185.63 ,0.00 ,3830540.75 ,764350.06 ,0.00 ,7963250.00 ,0.00 
2.250948 ,48.890400 ,3778564.25 ,0.00 ,5998522.00 ,3166002.75 ,0.00 ,2163151.25 ,0.00 
2.251140 ,48.890400 ,5585461.00 ,0.00 ,5630969.50 ,2990998.75 ,0.00 ,334931.84 ,0.00 
2.251332 ,48.890400 ,3480668.00 ,0.00 ,4486559.00 ,300082.63 ,0.00 ,0.00 ,0.00 
2.251524 ,48.890400 ,3115161.50 ,0.00 ,2460528.75 ,0.00 ,0.00 ,0.00 ,0.00 
2.251716 ,48.890400 ,2339436.75 ,0.00 ,0.00 ,201831.02 ,0.00 ,0.00 ,575301.06 
2.251908 ,48.890400 ,26336.44 ,0.00 ,0.00 ,3360220.50 ,1252365.75 ,0.00 ,5511800.50 
2.252100 ,48.890400 ,0.00 ,0.00 ,0.00 ,4347844.00 ,2782873.00 ,541153.63 ,8780242.00 
2.252292 ,48.890400 ,1158123.75 ,0.00 ,41682.84 ,1453061.88 ,1470895.88 ,5706777.00 ,4379874.00 
2.252484 ,48.890400 ,6145416.00 ,0.00 ,2069870.00 ,1961729.38 ,3590518.00 ,6364537.50 ,107312.95 
2.252676 ,48.890400 ,7860435.00 ,0.00 ,9664043.00 ,5382629.50 ,4443583.50 ,256289.36 ,0.00 
2.252868 ,48.890400 ,5206513.00 ,0.00 ,8817783.00 ,3382478.75 ,1407252.75 ,0.00 ,0.00 
2.253060 ,48.890400 ,5387158.50 ,0.00 ,3068474.00 ,501520.19 ,0.00 ,321369.13 ,0.00 
2.253252 ,48.890400 ,4791810.00 ,0.00 ,5147654.50 ,0.00 ,0.00 ,2617954.50 ,0.00 
2.253444 ,48.890400 ,2287071.75 ,0.00 ,5681220.00 ,0.00 ,0.00 ,2363439.25 ,0.00 
2.253636 ,48.890400 ,2966914.25 ,0.00 ,2011266.63 ,0.00 ,0.00 ,105566.90 ,0.00 
2.225796 ,48.890208 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.225988 ,48.890208 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.226180 ,48.890208 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.226372 ,48.890208 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.226564 ,48.890208 ,1408588.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.226756 ,48.890208 ,3604095.50 ,0.00 ,0.00 ,0.00 ,8464613.00 ,20470.11 ,0.00 
2.226948 ,48.890208 ,5093095.50 ,0.00 ,56220.57 ,53520.81 ,37888348.00 ,3208128.25 ,0.00 
2.227140 ,48.890208 ,5324728.00 ,0.00 ,3075762.75 ,2343821.00 ,21037572.00 ,8315090.00 ,0.00 
2.227332 ,48.890208 ,6820041.00 ,0.00 ,10352635.00 ,2885875.75 ,207210.63 ,13227322.00 ,0.00 
2.227524 ,48.890208 ,6870142.00 ,0.00 ,13887908.00 ,1713014.38 ,447996.25 ,16824448.00 ,0.00 
2.227716 ,48.890208 ,5680698.00 ,0.00 ,12317353.00 ,2312277.00 ,4142020.00 ,16017185.00 ,0.00 
2.227908 ,48.890208 ,5710338.50 ,0.00 ,8560788.00 ,2076385.63 ,6511549.50 ,14283811.00 ,0.00 
2.228100 ,48.890208 ,3183611.25 ,0.00 ,2545037.50 ,966113.69 ,5510975.00 ,18076360.00 ,0.00 
2.228292 ,48.890208 ,2221.01 ,0.00 ,16768.92 ,1398587.50 ,661792.63 ,20598898.00 ,0.00 
2.228484 ,48.890208 ,0.00 ,0.00 ,0.00 ,4928830.00 ,2803462.00 ,20207142.00 ,0.00 
2.228676 ,48.890208 ,0.00 ,0.00 ,1069515.25 ,4519019.50 ,3439101.75 ,15382943.00 ,0.00 
2.228868 ,48.890208 ,0.00 ,0.00 ,4844474.50 ,809503.13 ,850638.13 ,12746398.00 ,0.00 
2.229060 ,48.890208 ,0.00 ,0.00 ,6498304.00 ,0.00 ,0.00 ,10460208.00 ,0.00 
2.229252 ,48.890208 ,0.00 ,0.00 ,5010440.00 ,0.00 ,0.00 ,4731669.00 ,0.00 
2.229444 ,48.890208 ,0.00 ,0.00 ,2221516.75 ,0.00 ,0.00 ,1192792.50 ,0.00 
2.229636 ,48.890208 ,0.00 ,0.00 ,44248.05 ,0.00 ,0.00 ,2014393.63 ,0.00 
2.229828 ,48.890208 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,603497.50 ,0.00 
2.230020 ,48.890208 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,57240.04 ,0.00 
2.230212 ,48.890208 ,0.00 ,0.00 ,329860.44 ,0.00 ,0.00 ,2036812.00 ,0.00 
2.230404 ,48.890208 ,9647.59 ,0.00 ,6679602.50 ,0.00 ,0.00 ,5595155.00 ,0.00 
2.230596 ,48.890208 ,2147054.25 ,0.00 ,9066576.00 ,492555.56 ,0.00 ,10083758.00 ,492160.06 
2.230788 ,48.890208 ,3983560.75 ,0.00 ,3535961.00 ,2487164.50 ,0.00 ,9658400.00 ,185609.89 
2.230980 ,48.890208 ,7192422.50 ,0.00 ,0.00 ,3565913.75 ,0.00 ,8655593.00 ,0.00 
2.231172 ,48.890208 ,8301421.00 ,0.00 ,0.00 ,1273770.00 ,2381980.00 ,8703998.00 ,0.00 
2.231364 ,48.890208 ,5083148.00 ,0.00 ,0.00 ,0.00 ,5146966.50 ,7435359.00 ,0.00 
2.231556 ,48.890208 ,2662579.50 ,0.00 ,2853476.25 ,0.00 ,3456625.75 ,6225809.50 ,0.00 
2.231748 ,48.890208 ,4183928.00 ,0.00 ,7323363.50 ,0.00 ,0.00 ,8503531.00 ,0.00 
2.231940 ,48.890208 ,2171228.75 ,0.00 ,6810937.50 ,0.00 ,0.00 ,11649415.00 ,0.00 
2.232132 ,48.890208 ,0.00 ,0.00 ,1127277.88 ,0.00 ,0.00 ,8351049.00 ,0.00 
2.232324 ,48.890208 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9490543.00 ,0.00 
2.232516 ,48.890208 ,2664446.50 ,0.00 ,0.00 ,0.00 ,0.00 ,12499133.00 ,0.00 
2.232708 ,48.890208 ,9767096.00 ,0.00 ,9611.68 ,0.00 ,0.00 ,9823396.00 ,0.00 
2.232900 ,48.890208 ,11699726.00 ,0.00 ,4413548.00 ,540389.25 ,0.00 ,10504570.00 ,0.00 
2.233092 ,48.890208 ,5619673.50 ,0.00 ,10157659.00 ,467570.50 ,0.00 ,11900420.00 ,0.00 
2.233284 ,48.890208 ,2581681.25 ,0.00 ,9306184.00 ,0.00 ,0.00 ,12714044.00 ,0.00 
2.233476 ,48.890208 ,6063416.50 ,0.00 ,8854477.00 ,0.00 ,0.00 ,18375012.00 ,0.00 
2.233668 ,48.890208 ,8948870.00 ,0.00 ,7184959.50 ,0.00 ,0.00 ,19340016.00 ,0.00 
2.233860 ,48.890208 ,6105051.50 ,0.00 ,5492676.50 ,0.00 ,0.00 ,15822667.00 ,0.00 
2.234052 ,48.890208 ,5500349.00 ,0.00 ,4628235.50 ,0.00 ,0.00 ,19510444.00 ,0.00 
2.234244 ,48.890208 ,5885850.50 ,0.00 ,685195.13 ,0.00 ,0.00 ,18212916.00 ,0.00 
2.234436 ,48.890208 ,4179551.75 ,0.00 ,2493699.00 ,0.00 ,0.00 ,13676903.00 ,0.00 
2.234628 ,48.890208 ,1943187.25 ,0.00 ,4394448.50 ,0.00 ,88487.49 ,7291578.00 ,0.00 
2.234820 ,48.890208 ,0.00 ,0.00 ,1542482.25 ,0.00 ,484.51 ,3547204.25 ,0.00 
2.235012 ,48.890208 ,0.00 ,0.00 ,50650.87 ,0.00 ,0.00 ,3508539.50 ,0.00 
2.235204 ,48.890208 ,530527.06 ,0.00 ,0.00 ,0.00 ,35999.72 ,1034737.81 ,0.00 
2.235396 ,48.890208 ,1822976.50 ,0.00 ,0.00 ,0.00 ,3242893.75 ,114481.87 ,0.00 
2.235588 ,48.890208 ,5311734.00 ,0.00 ,47342.70 ,124604.34 ,9591664.00 ,196713.34 ,210430.64 
2.235780 ,48.890208 ,5367736.00 ,0.00 ,3437030.00 ,0.00 ,17123434.00 ,0.00 ,4083225.75 
2.235972 ,48.890208 ,1433237.00 ,0.00 ,7458677.00 ,149264.75 ,14682853.00 ,267653.00 ,11350807.00 
2.236164 ,48.890208 ,0.00 ,0.00 ,4456293.00 ,1466929.13 ,4221521.50 ,3983099.25 ,18610902.00 
2.236356 ,48.890208 ,0.00 ,0.00 ,170004.92 ,2002996.38 ,3320009.50 ,5486896.00 ,26066776.00 
2.236548 ,48.890208 ,0.00 ,0.00 ,162389.28 ,4749705.50 ,5698079.00 ,2425115.75 ,33011164.00 
2.236740 ,48.890208 ,0.00 ,0.00 ,0.00 ,7227288.50 ,1731251.38 ,0.00 ,31782944.00 
2.236932 ,48.890208 ,0.00 ,0.00 ,41936.31 ,7549537.00 ,50343.95 ,0.00 ,31838616.00 
2.237124 ,48.890208 ,0.00 ,0.00 ,3225798.00 ,5691998.00 ,0.00 ,1004840.19 ,40522316.00 
2.237316 ,48.890208 ,0.00 ,0.00 ,10797034.00 ,2445548.00 ,0.00 ,1948912.75 ,47030604.00 
2.237508 ,48.890208 ,0.00 ,0.00 ,16106157.00 ,1147576.50 ,458005.97 ,5587250.00 ,38530640.00 
2.237700 ,48.890208 ,0.00 ,0.00 ,13838694.00 ,4185933.75 ,1754873.63 ,9217673.00 ,32440928.00 
2.237892 ,48.890208 ,0.00 ,0.00 ,6339222.00 ,3567885.25 ,812733.94 ,10482035.00 ,23864172.00 
2.238084 ,48.890208 ,0.00 ,0.00 ,607182.88 ,1837249.50 ,5221405.00 ,11145360.00 ,15556194.00 
2.238276 ,48.890208 ,0.00 ,0.00 ,155230.19 ,2631546.25 ,8164584.50 ,8610530.00 ,16603471.00 
2.238468 ,48.890208 ,0.00 ,0.00 ,3866723.75 ,1257513.25 ,3645415.00 ,9245737.00 ,24759690.00 
2.238660 ,48.890208 ,1264.33 ,0.00 ,5793785.50 ,1792789.50 ,2010423.88 ,14705123.00 ,31341166.00 
2.238852 ,48.890208 ,0.00 ,0.00 ,3208364.50 ,3568213.25 ,6447372.00 ,15580859.00 ,30918008.00 
2.239044 ,48.890208 ,89732.02 ,0.00 ,3424893.50 ,4110439.25 ,8807893.00 ,10892968.00 ,20074774.00 
2.239236 ,48.890208 ,3617970.00 ,0.00 ,8728318.00 ,1507385.13 ,7666044.50 ,6593540.00 ,10636278.00 
2.239428 ,48.890208 ,6537909.50 ,0.00 ,12824377.00 ,0.00 ,13846069.00 ,4025287.00 ,11560013.00 
2.239620 ,48.890208 ,3192489.25 ,0.00 ,9385845.00 ,0.00 ,20239160.00 ,3693917.75 ,18160166.00 
2.239812 ,48.890208 ,0.00 ,0.00 ,2893202.50 ,3054130.00 ,15735031.00 ,3561846.00 ,20976596.00 
2.240004 ,48.890208 ,0.00 ,0.00 ,3441686.25 ,6186265.00 ,11032264.00 ,6225337.50 ,15949790.00 
2.240196 ,48.890208 ,62605.23 ,0.00 ,5076913.00 ,8078828.00 ,13716293.00 ,6820457.50 ,6619920.50 
2.240388 ,48.890208 ,3641427.25 ,0.00 ,2374323.00 ,7176418.00 ,10671876.00 ,5203157.50 ,1378667.63 
2.240580 ,48.890208 ,6528119.50 ,0.00 ,2830860.00 ,7316666.00 ,5563779.00 ,4237120.50 ,4137392.50 
2.240772 ,48.890208 ,8845165.00 ,0.00 ,5865081.50 ,3883490.75 ,2564483.50 ,7388752.00 ,3887097.50 
2.240964 ,48.890208 ,11104198.00 ,0.00 ,4510976.50 ,600666.56 ,6317554.50 ,12996123.00 ,604211.25 
2.241156 ,48.890208 ,17921042.00 ,0.00 ,4897305.00 ,0.00 ,10941405.00 ,21867988.00 ,0.00 
2.241348 ,48.890208 ,16755372.00 ,0.00 ,13603097.00 ,0.00 ,13706000.00 ,33680496.00 ,0.00 
2.241540 ,48.890208 ,6251354.00 ,0.00 ,19633740.00 ,0.00 ,25721362.00 ,51242080.00 ,0.00 
2.241732 ,48.890208 ,2612308.75 ,0.00 ,16644200.00 ,0.00 ,44089924.00 ,55528292.00 ,0.00 
2.241924 ,48.890208 ,22544932.00 ,0.00 ,10979848.00 ,120439.93 ,43087952.00 ,38596124.00 ,0.00 
2.242116 ,48.890208 ,40389504.00 ,0.00 ,7552679.00 ,2775439.25 ,43390224.00 ,16960854.00 ,0.00 
2.242308 ,48.890208 ,26794290.00 ,0.00 ,2939534.75 ,3993379.75 ,52145820.00 ,4107875.00 ,0.00 
2.242500 ,48.890208 ,5202427.50 ,0.00 ,0.00 ,3950567.00 ,55434724.00 ,4090593.00 ,0.00 
2.242692 ,48.890208 ,4278.77 ,0.00 ,0.00 ,4206640.00 ,51904348.00 ,8108027.50 ,0.00 
2.242884 ,48.890208 ,3888121.25 ,0.00 ,0.00 ,2844760.25 ,68887664.00 ,10148296.00 ,0.00 
2.243076 ,48.890208 ,9460742.00 ,0.00 ,705095.44 ,72158.97 ,68003088.00 ,10468564.00 ,0.00 
2.243268 ,48.890208 ,6803624.50 ,418534.88 ,4464585.00 ,4083230.25 ,43999136.00 ,5404302.50 ,0.00 
2.243460 ,48.890208 ,1013818.38 ,3514949.25 ,4954044.50 ,8238768.00 ,19185394.00 ,3136688.25 ,0.00 
2.243652 ,48.890208 ,48866.45 ,3305508.00 ,629072.00 ,2359023.25 ,6400105.00 ,7545378.50 ,0.00 
2.243844 ,48.890208 ,202219.11 ,249486.20 ,424135.16 ,0.00 ,4919637.00 ,6074463.50 ,0.00 
2.244036 ,48.890208 ,2233452.50 ,0.00 ,1825788.88 ,0.00 ,7117628.50 ,3675573.00 ,404640.22 
2.244228 ,48.890208 ,2046951.88 ,0.00 ,4629100.00 ,0.00 ,8495762.00 ,7381030.50 ,541154.50 
2.244420 ,48.890208 ,725031.75 ,0.00 ,7002311.00 ,13379.27 ,10898158.00 ,16163689.00 ,2639734.25 
2.244612 ,48.890208 ,6003209.50 ,0.00 ,9942536.00 ,2264375.00 ,18723142.00 ,27721814.00 ,4149679.75 
2.244804 ,48.890208 ,14131315.00 ,0.00 ,11931710.00 ,6102493.50 ,18577716.00 ,37545112.00 ,7383342.50 
2.244996 ,48.890208 ,23445078.00 ,0.00 ,8033831.50 ,9323294.00 ,11632786.00 ,42143204.00 ,14566477.00 
2.245188 ,48.890208 ,29417184.00 ,0.00 ,2027378.50 ,6960505.50 ,9509362.00 ,38229752.00 ,10846707.00 
2.245380 ,48.890208 ,24259542.00 ,0.00 ,0.00 ,5937543.50 ,7982875.50 ,25257406.00 ,4266380.00 
2.245572 ,48.890208 ,13168270.00 ,0.00 ,0.00 ,5818768.00 ,4991117.00 ,11923755.00 ,13951271.00 
2.245764 ,48.890208 ,4437945.00 ,0.00 ,1755612.00 ,2618905.75 ,478927.72 ,3150054.25 ,14331913.00 
2.245956 ,48.890208 ,274736.00 ,0.00 ,8645164.00 ,0.00 ,1679278.25 ,0.00 ,5301848.50 
2.246148 ,48.890208 ,5158685.50 ,0.00 ,10114466.00 ,520116.06 ,5059641.00 ,0.00 ,521715.63 
2.246340 ,48.890208 ,10168400.00 ,336044.53 ,3638211.00 ,4549172.50 ,6664386.00 ,0.00 ,4551357.00 
2.246532 ,48.890208 ,7665233.00 ,3949637.75 ,39218.05 ,5821559.00 ,6091801.50 ,0.00 ,5821153.50 
2.246724 ,48.890208 ,4806374.50 ,5122388.00 ,1948269.13 ,6444906.50 ,6681901.50 ,1242563.25 ,2434367.75 
